credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,predict.test
1,credit_card,0.145,258.16,11.59910316,21.84,662,4950,44098,92.3,2,0,0,0,0.1087378831
1,debt_consolidation,0.1166,82.64,10.41774727,23.75,702,5430,3877,23.8,2,0,1,0,0.1440219023
1,all_other,0.08,219.36,10.70324447,7.77,767,3870,6301,22.7,1,0,0,0,0.096168951
1,debt_consolidation,0.1071,244.52,11.28968191,13.02,702,3479.958333,8709,30.1,3,0,0,0,0.0871905512
1,credit_card,0.1379,306.68,10.77895629,16.64,692,3912.041667,14398,96,0,0,0,0,0.1215967206
1,debt_consolidation,0.1008,242.29,10.81977828,2.93,707,1740,8453,77.6,3,0,0,1,0.1251470886
1,major_purchase,0.08,235.03,11.98292909,9.98,772,5909.958333,19414,27.9,1,0,0,0,0.0376509933
1,all_other,0.0945,32.01,11.01862914,9.45,712,3119.958333,9332,97.2,0,0,0,0,0.1101938079
1,credit_card,0.0768,93.57,12.20607265,2.49,767,3870,3119,1.5,2,0,0,0,0.0253033311
1,credit_card,0.1103,245.65,11.35040654,21.91,717,5189.958333,63167,84,2,0,0,0,0.0934504585
1,credit_card,0.1103,245.65,11.25504424,21.11,717,5587.958333,68356,71.6,2,0,0,0,0.0914059056
1,debt_consolidation,0.0832,204.65,10.59653473,5.43,742,2850,9830,19,5,0,0,0,0.1008907051
1,debt_consolidation,0.1324,253.58,11.77525896,16.78,662,4260,89952,79.5,3,0,0,1,0.1316184607
1,debt_consolidation,0.1134,246.75,11.00209984,8.92,687,7260,1954,4.8,0,2,0,0,0.0679378653
1,all_other,0.1008,161.53,11.00209984,14.34,707,2970,9737,44.7,2,0,0,0,0.1171233915
1,credit_card,0.1103,149.03,10.87804719,10.82,687,2100,2927,53.2,2,0,0,0,0.0788895197
1,all_other,0.1103,196.52,10.4125917,8.4,687,3359.958333,7305,73,0,0,0,0,0.1534395906
1,debt_consolidation,0.1039,243.38,10.6454249,3.26,702,1443,3608,65.6,1,0,0,1,0.1115930682
1,all_other,0.1229,166.77,10.6454249,21.66,682,2910,489,27.2,1,0,0,1,0.1331717136
1,all_other,0.0832,125.94,10.37361617,15.07,762,2460,1152,16.5,0,0,0,0,0.0961307806
1,all_other,0.0976,64.31,11.28983191,17.01,712,3479.958333,29889,37.4,1,0,0,0,0.0892047741
1,major_purchase,0.1134,230.3,10.46310334,5.69,682,5249.958333,2745,40.4,0,0,0,0,0.0818785191
1,home_improvement,0.0832,236.14,10.30908599,1.52,757,2520,1304,9.7,0,0,0,0,0.1196117191
1,educational,0.1355,232.63,11.15625052,24.22,687,3749.958333,8547,55.1,1,1,0,0,0.1681513606
1,debt_consolidation,0.0976,241.16,10.02552818,6.74,717,1679.958333,7313,29.6,0,0,0,1,0.1069523063
1,debt_consolidation,0.0863,237.21,10.46321762,6,747,5850,5541,26.5,2,0,0,0,0.0877878371
1,debt_consolidation,0.1324,253.58,10.05173513,16.76,667,2820,4013,66.9,0,0,0,1,0.1597637124
1,all_other,0.1039,64.91,9.998979534,8.13,692,1559.958333,1599,9.6,2,1,0,0,0.1355268186
1,credit_card,0.1103,147.39,10.75790288,20.81,707,4350,25469,98.5,1,0,0,0,0.0997845626
1,credit_card,0.1387,221.75,11.56171563,23.99,687,4949.958333,68479,48.9,0,3,0,0,0.0803762688
1,all_other,0.0768,154.39,10.46310334,0,772,6809.958333,1238,7.3,0,1,0,0,0.0784639175
1,all_other,0.1222,49.98,9.546812609,21.51,682,1530,8172,34,1,0,0,0,0.1903030204
1,credit_card,0.08,219.36,11.41861479,6.36,752,7804.958333,21135,19.7,0,0,0,0,0.0369574677
1,credit_card,0.1128,246.54,11.65507586,10.12,687,4979.958333,34842,95.5,0,0,0,0,0.0705249219
1,major_purchase,0.08,219.36,10.0203813,10.04,757,5130,0,0,6,0,0,1,0.0970727377
1,credit_card,0.1096,261.76,10.83958091,12.28,697,2550,5329,29.4,2,1,0,0,0.0794895301
1,debt_consolidation,0.097,48.19,10.85892207,15.62,717,4619.958333,1645,29.9,1,0,0,0,0.067973511
1,all_other,0.1096,196.32,10.30895266,1.8,697,3360,2898,42.9,0,0,0,0,0.1342262778
1,all_other,0.08,37.61,10.81977828,4.82,737,2490,1312,9,2,0,0,0,0.0794834585
1,debt_consolidation,0.1064,328.95,11.22693529,14.62,722,4919.958333,14173,78.7,0,0,0,0,0.0969536156
1,debt_consolidation,0.1222,148.28,11.83500896,19,677,6059.958333,27587,74.8,1,1,0,0,0.080526336
1,debt_consolidation,0.1033,110.24,10.75790288,1.79,702,3179.958333,3321,51.1,2,0,0,0,0.0919819124
1,major_purchase,0.1096,175.06,9.998797732,20.02,722,3899.958333,2548,28.3,1,0,0,0,0.0980175177
1,credit_card,0.1222,236.57,11.66736182,11.75,677,2850,29735,67.3,1,0,0,0,0.0716091531
1,all_other,0.097,57.83,10.83958091,13.44,752,5400,835,2.4,5,0,0,0,0.1049713794
1,all_other,0.1128,65.75,10.6454249,13.43,687,3210,6353,45.7,0,0,0,0,0.1151508697
1,credit_card,0.1128,73.14,10.08580911,12.45,717,6119.958333,3623,90.6,0,1,0,1,0.1006973997
1,all_other,0.1096,121.89,10.70826555,17.41,732,4320,886,25.3,3,0,0,0,0.1262919325
1,major_purchase,0.1475,259.08,10.30895266,20.4,662,3240,1244,44.4,2,0,0,0,0.1405210049
1,educational,0.1633,105.97,10.91508846,26.05,672,5430,19487,89.2,2,0,0,0,0.2376811623
1,debt_consolidation,0.1096,185.69,10.70817611,18.52,712,2250,25925,66.1,0,0,0,0,0.1091397931
1,major_purchase,0.1222,145.78,10.24313332,17.63,677,2550,7474,35.8,2,1,0,0,0.1104414123
1,all_other,0.1222,79.97,10.63585545,22.36,677,5580,12785,77.2,2,0,0,0,0.1641795155
1,debt_consolidation,0.08,159.82,10.87804719,6.23,752,4649.958333,10399,31.3,1,0,0,0,0.0660358945
1,debt_consolidation,0.1146,263.66,11.28978191,21.72,697,7577,73150,72.9,0,0,0,1,0.1024269752
1,major_purchase,0.0768,96.69,10.6214249,9.39,787,5044.958333,15715,21.5,1,0,0,0,0.0543505287
1,all_other,0.0832,174.74,11.31447453,4.36,752,3420,26040,49.1,3,0,0,0,0.102820968
1,all_other,0.1159,138.68,10.30895266,17.08,687,4500,10655,68.7,1,0,0,0,0.1668087252
1,debt_consolidation,0.1096,147.24,11.05089001,6.17,697,8820,17558,62.3,1,0,1,0,0.1195869391
1,home_improvement,0.0863,237.21,12.32385568,7.44,742,4380,15611,21,2,0,0,0,0.0707774742
1,home_improvement,0.0863,159.73,11.28983191,1.84,727,4530,2733,15.4,1,0,0,0,0.0848266045
1,debt_consolidation,0.1128,200.52,10.4341158,10.06,692,1769.958333,5129,35.4,1,0,0,0,0.1087026787
1,all_other,0.1128,32.88,10.46310334,15.69,697,4320.958333,199,2.3,1,0,0,1,0.1016125917
1,credit_card,0.1286,92.48,10.96819829,13.57,667,2519.958333,3109,42.6,2,0,0,0,0.0781607576
1,all_other,0.1304,219.14,11.05089001,6.76,667,6167.958333,20227,41,3,1,0,1,0.1481705624
1,credit_card,0.1412,102.71,10.08580911,9.3,662,1470,5062,85.8,0,0,0,0,0.1291029379
1,debt_consolidation,0.1209,156.31,10.59663473,21.93,712,4650.958333,3266,49.5,0,0,0,0,0.1016600553
1,all_other,0.1178,99.33,10.27090459,0.66,717,1142,843,30.1,0,0,0,0,0.1287505449
1,debt_consolidation,0.1083,163.3,10.76840078,21.53,742,3604.958333,17194,54.8,1,0,0,1,0.1018597298
1,all_other,0.1241,172.07,11.56171563,20.29,747,5585,8855,31.2,7,0,0,0,0.1437562717
1,all_other,0.1588,245.69,11.46163217,24.19,667,5375.958333,590,84.3,0,0,0,0,0.1568058348
1,home_improvement,0.102,242.71,11.27663335,11.99,732,4686.958333,42703,40.4,3,0,0,1,0.147121338
1,all_other,0.0907,191,11.08214255,5,752,4384,86,0.5,1,0,0,0,0.075935679
1,debt_consolidation,0.1304,182.06,11.2515607,22.08,707,5220,9282,15,1,0,1,0,0.1143984118
1,credit_card,0.1146,197.75,10.34817337,13.73,692,2069.958333,14154,85.8,0,0,0,1,0.1088433119
1,credit_card,0.0938,172.68,11.49685706,19.36,732,6000,36976,53.1,2,0,0,0,0.0583736811
1,credit_card,0.1209,598.64,11.1124479,19.22,702,5220,22897,64.5,1,0,1,1,0.1619002364
1,all_other,0.0907,159.17,11.35040654,5.46,737,3090,6528,14.3,1,0,0,0,0.0742574695
1,all_other,0.1304,384.34,11.47210347,8.98,697,1170,6201,66.7,1,0,0,0,0.1497734631
1,credit_card,0.1178,165.55,10.75790288,22.49,692,8160,0,0,3,0,1,1,0.0979084622
1,home_improvement,0.0768,109.17,10.858999,7.57,762,7831,1369,5.9,0,1,0,0,0.0773467152
1,home_improvement,0.1178,215.22,11.42081018,2.14,732,4410,4541,96.6,2,0,0,1,0.1648619851
1,debt_consolidation,0.1304,202.28,10.38887228,24.89,672,1830,3139,50.6,1,1,0,0,0.1404482408
1,small_business,0.1241,501.16,12.76568843,5.86,692,2429.958333,36073,72.9,2,0,0,1,0.1529112922
1,debt_consolidation,0.1146,329.57,10.49127422,19.3,702,2069.958333,5680,25.2,0,0,1,0,0.1558558084
1,debt_consolidation,0.1083,391.9,10.57131693,18.22,717,2519.958333,16100,39.3,1,0,0,0,0.1239098911
1,debt_consolidation,0.1304,674.27,12.22342128,7.02,692,3720,61977,59.3,0,0,0,0,0.1063507523
1,debt_consolidation,0.1146,329.57,11.45100751,7.85,727,6600,17465,95.4,1,0,0,1,0.1051980275
1,educational,0.1126,336.03,11.15625052,1.73,742,3038.041667,7044,13.7,3,0,0,0,0.1396894714
1,credit_card,0.1442,206.3,11.17147687,15.18,662,6709.041667,38616,76.3,1,0,0,0,0.0984902079
1,debt_consolidation,0.0907,318.33,11.03495418,4.32,782,5369.958333,49421,2.7,1,0,0,0,0.0715998803
1,debt_consolidation,0.102,161.81,10.59653473,13.08,722,3929.958333,6013,51,3,0,0,0,0.1112188428
1,home_improvement,0.102,58.26,10.6454249,11.09,707,2519.958333,3628,26.1,2,0,0,0,0.1322473875
1,debt_consolidation,0.1114,492.08,11.22524339,7.81,722,7140,14340,71.3,0,0,0,0,0.1047821093
1,debt_consolidation,0.1051,747.67,11.22524339,24.93,772,3840,3553,5.6,1,0,0,0,0.1056097163
1,credit_card,0.1178,529.75,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,0,0.1330090822
1,debt_consolidation,0.1493,519.47,11.60823564,24.8,662,5580,36002,71.3,1,1,0,0,0.1466855886
1,debt_consolidation,0.1083,246.57,10.37361617,21.48,717,5990.041667,7779,83.6,1,0,0,0,0.1358790461
1,credit_card,0.1083,261.27,10.62132735,13.29,712,5190,30362,46.4,1,0,0,0,0.0863169023
1,major_purchase,0.1148,725.31,11.28978191,3.33,762,3925.958333,6628,7.3,1,0,0,0,0.0863881806
1,credit_card,0.102,485.42,10.3155972,12.87,752,5789.958333,14857,31.3,2,1,0,0,0.1085159095
1,debt_consolidation,0.1272,302.04,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,0,0,0.1120124813
1,small_business,0.1051,165.79,11.02190247,5.67,752,1799.958333,40,1.7,0,0,0,0,0.1129493495
1,debt_consolidation,0.1399,410.08,10.79314679,10.11,662,4830,15043,76,1,0,0,0,0.1582464449
1,debt_consolidation,0.1114,262.45,11.00209984,8.64,702,4350,3754,50.7,1,1,0,0,0.0952694471
1,debt_consolidation,0.1083,620.51,10.91501573,14.34,772,4229.958333,5503,55,4,0,0,0,0.1628120735
1,small_business,0.1367,326.57,11.2362229,13.97,682,3636.958333,9375,93.7,0,0,0,0,0.2218715357
1,debt_consolidation,0.1272,503.39,10.81977828,24.94,687,3690,8214,54.4,0,0,0,0,0.1379415439
1,home_improvement,0.143,411.89,11.1844214,20.87,662,3269.958333,12089,64.6,0,0,0,0,0.2009352793
1,debt_consolidation,0.1442,515.74,11.22524339,3.22,682,3180.041667,15137,43.6,0,2,0,0,0.1272212372
1,debt_consolidation,0.143,274.59,10.52406404,23.27,667,3000,11531,76.9,1,0,0,0,0.1694345916
1,small_business,0.1426,411.67,11.50287513,3.83,762,6059.958333,10106,67.4,3,0,0,0,0.2268683503
1,debt_consolidation,0.1083,293.93,10.55841352,17.86,737,2670.041667,0,0,1,0,0,0,0.0912555477
1,credit_card,0.1178,49.67,11.98292909,7.68,682,3630,5350,87.7,3,0,0,0,0.0615605051
1,credit_card,0.1146,273.55,11.31447453,15.5,727,3364.041667,22164,96.8,1,0,0,0,0.0914654506
1,debt_consolidation,0.1083,78.38,10.46310334,17.62,712,2640.041667,15755,88.5,0,0,0,0,0.1167883692
1,debt_consolidation,0.1399,854.32,11.69524702,19.76,692,3780.041667,41077,60,0,1,0,0,0.1596735807
1,all_other,0.08,156.69,11.40756495,4.28,762,5010,14442,28.3,0,0,0,0,0.0657664809
1,all_other,0.1146,329.57,11.51292546,4.43,707,2850,13175,46.9,2,0,0,0,0.1212538188
1,debt_consolidation,0.1114,255.88,10.6214249,20.46,717,2831,11437,41.6,0,0,0,0,0.1036026913
1,debt_consolidation,0.1272,134.24,10.56746336,3.98,667,1830,5490,12.2,0,0,0,0,0.0881088406
1,home_improvement,0.1493,242.42,10.16585182,11.77,662,1170.041667,12597,63,1,0,0,0,0.2719701043
1,all_other,0.1178,240.05,11.56171563,5.04,707,3630,2134,12.5,1,0,0,0,0.0858330043
1,small_business,0.0938,425.3,11.40756495,8.93,772,5648.041667,126302,27.6,1,0,0,1,0.1689449956
1,all_other,0.1904,458.46,11.71993963,5.84,662,6210,13363,99,1,1,0,1,0.2277605263
1,debt_consolidation,0.1209,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,3,0,0,0,0.1140792847
1,small_business,0.1336,338.68,11.00209984,7.24,697,5250.041667,3617,14.4,0,2,0,0,0.1642310529
1,home_improvement,0.08,142.59,10.97848998,5.58,757,7590,19572,49.3,1,0,0,0,0.1056988174
1,all_other,0.0907,318.33,11.46163217,9.79,807,7470.041667,0,0,2,0,0,0,0.0753335285
1,all_other,0.1557,314.51,10.59653473,0,687,2940.041667,0,2.5,1,0,0,0,0.1580532453
1,all_other,0.1336,101.61,10.34595939,17.46,662,1860.041667,4922,65.6,0,0,0,0,0.1703819103
1,credit_card,0.1146,430.92,11.42954386,12.63,727,5520.041667,27920,33,0,0,0,0,0.0656706419
1,debt_consolidation,0.1209,399.09,10.1266311,11.04,692,8435.041667,9931,29.6,0,1,0,1,0.1260087344
1,credit_card,0.1241,614.76,11.59910316,14.38,702,5640.041667,56969,89.6,1,0,0,0,0.1167684776
1,educational,0.1051,48.77,10.93310697,12.94,702,9120,388,6.2,0,0,0,0,0.0811840459
1,small_business,0.1146,164.79,10.82480563,13.09,717,1260.041667,2042,13.9,1,0,0,0,0.1511241957
1,small_business,0.1209,332.58,11.51292546,15.01,687,5130.041667,25853,41.7,0,0,0,0,0.1484410491
1,debt_consolidation,0.1272,201.36,10.70205455,3.08,677,5400,4901,58.7,1,2,0,0,0.1151326942
1,credit_card,0.0907,458.39,11.35040654,1.5,792,4470.041667,4658,10.7,0,0,0,0,0.0488979801
1,small_business,0.1114,177.97,11.28978191,24.77,712,3750.041667,12216,56.6,1,0,0,0,0.1561106438
1,debt_consolidation,0.1083,212.28,10.61820051,24.43,717,3900,28473,26.6,1,0,0,0,0.1007900971
1,small_business,0.1083,374.76,11.65268741,8.42,742,7320,94699,54.2,3,0,0,0,0.1903140804
1,small_business,0.0768,93.57,11.22524339,11.9,752,3210,5263,48.7,0,0,0,0,0.1028136928
1,educational,0.1114,82.02,11.14919713,20.15,692,5250.041667,51489,77.9,2,0,0,1,0.1586513786
1,debt_consolidation,0.1715,535.92,11.21182037,19.83,667,3690.041667,52639,79.2,3,0,0,0,0.2367910736
1,home_improvement,0.1114,656.11,11.69524702,2.82,727,6690.041667,13417,31.3,1,1,0,0,0.1414109359
1,debt_consolidation,0.1114,328.06,11.69524702,7.92,717,6060.041667,111055,87.2,1,0,0,0,0.1124367673
1,credit_card,0.1209,323.43,11.00209984,16.52,687,2940.041667,4121,71,0,1,0,0,0.0907090464
1,credit_card,0.0768,155.95,10.81977828,8.47,782,4950.041667,14020,38.5,0,0,0,0,0.0498158026
1,all_other,0.0938,230.24,10.71441777,0,782,4500.041667,0,0,3,0,0,0,0.1043249712
1,major_purchase,0.0938,159.89,10.43399815,1.66,732,3287,2221,34.2,3,0,0,0,0.0838712196
1,debt_consolidation,0.1336,677.36,10.85892207,18.19,682,3360.041667,26282,68.6,1,0,0,0,0.1895938849
1,small_business,0.1178,297.99,11.40756495,13.63,687,8100.041667,51664,18,2,0,0,1,0.1509509182
1,all_other,0.1367,102.06,10.72165816,2.57,677,3120.041667,1864,44.4,0,2,0,0,0.1332039267
1,credit_card,0.0938,399.72,11.29476946,3.67,772,4410,6495,0,1,0,0,0,0.0500638495
1,debt_consolidation,0.1304,107.89,10.53049493,17.18,682,4590.041667,4548,81.2,0,1,0,0,0.1248192934
1,debt_consolidation,0.1272,687.13,10.96812932,9.48,692,3840.041667,14066,24.3,3,0,0,0,0.1563065182
1,debt_consolidation,0.0938,447.68,10.30895266,21.76,762,5280.041667,19291,34.1,0,0,0,0,0.11465152
1,debt_consolidation,0.1146,230.7,10.81985828,8.74,692,1890.041667,20248,27.7,0,0,0,1,0.0901870002
1,small_business,0.0938,207.85,10.81977828,14.34,747,1979.041667,178,0.5,2,0,0,0,0.136200743
1,all_other,0.1221,199.89,9.798127037,6.27,687,3575,3289,32.6,1,0,0,1,0.1793156239
1,all_other,0.1253,66.94,10.59663473,19.2,697,3270,5396,89.9,3,0,0,0,0.1920730605
1,all_other,0.1367,170.09,11.05089001,9.03,667,11700,1026,51.3,0,1,0,0,0.1113189846
1,small_business,0.1083,458.85,12.10071213,6.24,747,3600,60936,24.7,2,0,0,1,0.1404480292
1,debt_consolidation,0.1178,827.74,11.77528973,10.2,717,8460.041667,29601,55.1,2,0,0,1,0.1275976196
1,debt_consolidation,0.1411,718.81,11.08214255,5.19,682,2130,15005,64.1,2,0,1,0,0.2632886096
1,debt_consolidation,0.1253,234.27,10.858999,19.45,707,3818.041667,18310,56.7,0,0,0,0,0.1093693293
1,credit_card,0.16,377.95,10.49127422,21.93,667,1230.041667,15977,83.6,0,0,0,0,0.1652871203
1,educational,0.1189,49.75,10.25765937,24.63,687,2250.041667,3206,80.1,2,0,0,0,0.2128518594
1,debt_consolidation,0.1442,34.39,10.81977828,7.39,692,4830.041667,6519,98.8,1,0,0,0,0.1290403139
1,small_business,0.1095,294.43,11.38509209,12.78,722,2640.041667,19457,63.6,0,0,0,0,0.1583135288
1,small_business,0.1568,420.02,11.46163217,22.68,712,3000.041667,27844,89.8,2,0,0,0,0.2913465235
1,home_improvement,0.1253,100.4,10.57131693,10.55,717,1141.041667,2255,21.3,0,0,0,0,0.1421232661
1,debt_consolidation,0.1695,712.54,11.91839057,13.61,672,4830.041667,16473,94.1,2,2,0,0,0.1964576234
1,debt_consolidation,0.1221,169.91,11.15625052,11.64,707,1710,12142,38.2,0,0,0,0,0.082908704
1,debt_consolidation,0.1505,693.83,11.27720313,16.74,682,1440,13596,49.3,1,0,0,0,0.1696886994
1,all_other,0.1221,79.96,10.4341158,7.52,712,1140.041667,8960,35.3,0,0,0,0,0.1305651425
1,debt_consolidation,0.1221,45.81,11.00209984,21.09,692,3780.041667,1361,11.1,1,0,1,0,0.1045107951
1,small_business,0.1126,200.47,12.00701176,15.02,762,7470.041667,141165,59.5,1,0,0,1,0.1518223137
1,debt_consolidation,0.1284,645.47,11.53272809,20.21,727,9210.041667,8776,25.2,2,0,0,1,0.1081859474
1,small_business,0.1221,333.15,11.09741002,10.76,792,5850,0,0,7,0,0,1,0.2087525269
1,debt_consolidation,0.16,316.42,10.59653473,15.75,662,2640.041667,13072,90.2,0,0,0,0,0.1864353692
1,small_business,0.1253,836.66,11.65268741,13.74,727,9214.041667,40110,2.9,0,0,0,0,0.1740376952
1,debt_consolidation,0.1221,266.52,10.71441777,21.87,697,2940,6569,22.3,2,0,0,0,0.1126779913
1,all_other,0.1158,264.11,10.30895266,9.48,707,2550,14058,22.7,0,0,0,0,0.1424703331
1,small_business,0.1316,253.28,10.49127422,21.5,702,1560.041667,1478,12.2,0,0,0,1,0.1906901073
1,debt_consolidation,0.1158,396.17,11.22132693,3.53,712,9330.041667,9826,42.7,1,0,1,0,0.1266280575
1,small_business,0.0963,327.37,10.81977828,15.46,747,6660.041667,15303,48.9,1,0,0,0,0.1701195962
1,all_other,0.1221,49.98,10.08580911,21.15,692,1650.041667,1888,82.1,0,0,0,0,0.180663282
1,debt_consolidation,0.0963,320.95,10.23981692,22.97,742,4470.041667,11488,22.3,0,0,0,0,0.1016738312
1,credit_card,0.1095,40.9,11.77528973,5.18,707,4110.041667,26652,80.5,2,0,0,0,0.0579240829
1,credit_card,0.06,194.7,10.4341158,17.12,742,2430.041667,7005,40,0,0,0,0,0.0568028123
1,debt_consolidation,0.1287,260.66,10.18111929,20.14,692,1942,11307,82.8,0,0,0,0,0.1675604153
1,credit_card,0.1095,37.63,11.2515607,7.75,712,6240,6907,54.3,0,0,1,0,0.0729418899
1,debt_consolidation,0.1367,416.72,10.30895266,13.28,692,1132,12558,61.3,0,0,0,1,0.1724027809
1,debt_consolidation,0.1379,511.14,11.00209984,7.12,692,5640.041667,24803,77.5,2,0,1,0,0.2350365668
1,educational,0.0963,160.48,10.5454467,14.02,732,4350,10011,43.2,3,0,0,0,0.1583667916
1,all_other,0.1189,49.75,10.77895629,18.13,692,7530.041667,2573,67.7,0,0,1,0,0.1662592688
1,major_purchase,0.0932,223.63,10.1266311,12.82,737,1920.041667,2944,22.5,0,0,0,0,0.0800183197
1,debt_consolidation,0.08,219.36,11.61728548,5.1,752,8250.041667,36923,27.7,2,0,0,0,0.0546944418
1,educational,0.1316,506.56,10.96819829,7.28,687,2190,9108,82.8,0,0,0,0,0.2206419143
1,all_other,0.1126,282.63,10.81977828,2.88,712,4320,1076,8.7,3,0,0,1,0.1253894601
1,debt_consolidation,0.1347,407.08,12.66032792,10.05,692,9060,127192,67,1,0,0,0,0.0878450974
1,debt_consolidation,0.1537,522.7,10.71441777,5.84,672,2460,20800,88.1,1,0,0,0,0.2112453942
1,debt_consolidation,0.1221,366.47,11.19766662,14.97,732,6360.041667,11961,17.1,2,0,0,0,0.0932537759
1,debt_consolidation,0.08,228.76,10.88930435,11.08,752,1920.041667,4381,14.3,1,0,0,0,0.0674140769
1,credit_card,0.1632,529.71,11.91839057,6.55,662,4050,22783,93.7,3,1,0,0,0.138673156
1,debt_consolidation,0.1221,499.73,11.15619338,6.58,707,3690,16048,34.8,2,1,0,0,0.1210202501
1,debt_consolidation,0.1189,265.32,11.00209984,17.24,707,4770,5476,46.4,0,0,0,1,0.0920566524
1,credit_card,0.1253,187.42,10.81977828,14.42,682,5640.041667,10460,42.9,0,0,0,0,0.0733159581
1,home_improvement,0.1158,495.21,11.47210347,0.13,797,4770,144,0.3,2,0,0,0,0.1257131007
1,all_other,0.0963,208.62,10.59653473,9.18,727,4980.041667,3736,14.2,3,1,0,0,0.1214217931
1,small_business,0.0963,192.57,11.03488966,6.35,732,1980.041667,3879,32.9,0,0,0,0,0.1266683805
1,all_other,0.0963,96.29,10.32548196,14.4,722,3257,277,5.4,2,0,0,0,0.111669015
1,all_other,0.1253,127.18,11.00209984,20.14,687,4140.041667,27759,71.7,1,0,0,1,0.1465748574
1,credit_card,0.1253,502,11.76368418,16.16,707,4470.041667,54445,87.8,2,0,0,0,0.1093304255
1,all_other,0.0932,159.74,10.30895266,14.16,762,5550.041667,1445,6.5,2,0,0,0,0.112293208
1,small_business,0.1347,339.23,11.77528973,13.85,702,4200.041667,26822,90.9,2,1,0,0,0.2158645137
1,debt_consolidation,0.1442,343.83,10.49127422,22.43,667,2877,9469,59.2,1,0,0,0,0.1675789074
1,debt_consolidation,0.0963,288.85,10.66895539,7,742,3600,10232,30.6,1,0,0,0,0.0910542752
1,debt_consolidation,0.0932,255.58,10.49127422,10.73,752,13770,8128,27.7,3,0,0,0,0.0884244263
1,debt_consolidation,0.1189,397.97,10.59663473,14.88,757,6150,15280,56.2,0,0,0,0,0.1242368431
1,all_other,0.0932,319.47,11.00209984,1.78,797,8100,2111,4,2,0,0,0,0.0905192493
1,educational,0.1221,333.15,11.00209984,11.42,702,1950.041667,6116,33.1,2,0,0,0,0.1666071285
1,debt_consolidation,0.1221,119.94,11.00209984,10.56,692,4080,5211,30.1,0,3,0,0,0.0799877642
1,all_other,0.0932,134.18,10.51583186,8.52,737,4590.041667,13385,57.5,1,0,0,0,0.1245088508
1,educational,0.0963,176.52,10.6508871,15.63,727,4200.041667,21002,36.7,1,0,0,0,0.1352274668
1,debt_consolidation,0.1158,330.14,11.8493977,8.32,727,4890.041667,44128,42,1,0,0,1,0.0770861649
1,small_business,0.1379,255.57,10.93310697,4.18,687,7184.041667,3554,37.8,3,0,0,0,0.203106381
1,all_other,0.0963,224.66,11.44293209,14.05,727,5100,5265,39.6,1,0,0,0,0.0880471676
1,debt_consolidation,0.1347,508.84,10.93310697,13.61,677,6390.041667,26821,52.6,3,0,0,0,0.1631415366
1,small_business,0.1253,502,11.73446773,15.83,702,6420.041667,109255,63.4,0,2,0,0,0.212869417
1,major_purchase,0.1316,202.63,11.39643659,7.4,687,3300,281,7.4,3,0,2,0,0.1449281806
1,small_business,0.1095,490.71,11.60823564,1.07,762,4290.041667,3889,18.3,0,0,0,1,0.1265121313
1,debt_consolidation,0.1411,222.49,10.46310334,21.15,667,2640.041667,5518,34.9,2,1,0,0,0.1453554606
1,home_improvement,0.0963,481.42,10.30895266,4.08,817,8250.041667,24665,5.3,0,0,0,0,0.1495779933
1,credit_card,0.1158,495.21,11.14186178,21.86,727,5790,22359,25,0,1,0,0,0.0771808867
1,debt_consolidation,0.1347,191.67,11.11542853,6.18,672,4950.041667,5333,47.2,1,1,0,0,0.097536825
1,debt_consolidation,0.1632,176.57,9.998797732,8.67,662,1140,8517,71.6,2,0,0,1,0.2176686754
